

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
099.193  000.037  000.037: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
099.286  000.025  000.025: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
099.649  000.226  000.226: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
100.053  000.034  000.034: require('illuminate.util')
100.081  000.026  000.026: require('illuminate.reference')
100.085  000.098  000.038: require('illuminate.highlight')
100.090  000.155  000.057: require('illuminate.engine')
100.220  000.502  000.347: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/vim-illuminate/plugin/illuminate.vim
100.387  001.538: loading packages
100.667  000.025  000.025: require('cmp_buffer.timer')
100.672  000.062  000.036: require('cmp_buffer.buffer')
100.674  000.112  000.050: require('cmp_buffer.source')
100.694  000.161  000.049: require('cmp_buffer')
100.719  000.206  000.045: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
100.793  000.028  000.028: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
100.897  000.052  000.052: require('cmp_path')
100.909  000.079  000.028: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
101.034  000.052  000.052: require('cmp_luasnip')
101.057  000.109  000.057: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
101.084  000.274: loading after plugins
101.095  000.011: inits 3
102.568  001.473: reading ShaDa
103.853  000.800  000.800: require('vim.filetype')
105.043  000.171  000.171: sourcing /usr/share/nvim/runtime/ftplugin/rust.vim
106.253  000.067  000.067: require('lvim.lsp.manager')
106.949  000.036  000.036: require('lspconfig.server_configurations.rust_analyzer')
211.378  000.103  000.103: require('vim.uri')
212.771  106.621  106.415: sourcing /home/jonatas/.local/share/lunarvim/site/after/ftplugin/rust.lua
213.190  000.116  000.116: sourcing /usr/share/nvim/runtime/indent/rust.vim
213.407  000.096  000.096: require('null-ls.client')
214.063  000.425  000.425: sourcing /usr/share/nvim/runtime/syntax/rust.vim
219.876  000.058  000.058: require('nvim-treesitter.indent')
220.251  000.046  000.046: require('nvim-treesitter.highlight')
226.895  000.049  000.049: require('nvim-treesitter.locals')
226.898  000.095  000.045: require('illuminate.providers.treesitter')
227.141  000.048  000.048: require('packer.load')
228.012  000.029  000.029: require('lsp-inlayhints.config')
228.078  000.022  000.022: require('lsp-inlayhints.utils')
228.149  000.019  000.019: require('lsp-inlayhints.store')
228.152  000.073  000.055: require('lsp-inlayhints.adapter')
228.168  000.154  000.058: require('lsp-inlayhints.core')
228.170  000.226  000.043: require('lsp-inlayhints')
228.430  000.025  000.025: require('Comment.config')
228.510  000.047  000.047: require('Comment.ft')
228.513  000.081  000.035: require('Comment.utils')
228.538  000.023  000.023: require('Comment.opfunc')
228.561  000.022  000.022: require('Comment.extra')
228.563  000.198  000.046: require('Comment.api')
228.666  000.327  000.129: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/Comment.nvim/plugin/Comment.lua
228.778  000.023  000.023: require('Comment')
229.108  000.026  000.026: require('gitsigns.async')
229.132  000.022  000.022: require('gitsigns.status')
229.209  000.026  000.026: require('gitsigns.debug')
229.247  000.037  000.037: require('gitsigns.util')
229.321  000.026  000.026: require('gitsigns.uv')
229.324  000.076  000.050: require('gitsigns.subprocess')
229.460  000.029  000.029: require('gitsigns.message')
229.470  000.090  000.061: require('gitsigns.config')
229.495  000.024  000.024: require('gitsigns.signs.base')
229.497  000.137  000.023: require('gitsigns.signs')
229.500  000.175  000.038: require('gitsigns.hunks')
229.505  000.373  000.059: require('gitsigns.git')
229.570  000.021  000.021: require('gitsigns.cache')
229.593  000.022  000.022: require('gitsigns.debounce')
229.617  000.023  000.023: require('gitsigns.diff')
229.624  000.118  000.052: require('gitsigns.manager')
229.655  000.030  000.030: require('gitsigns.highlight')
229.662  000.641  000.072: require('gitsigns')
230.948  000.037  000.037: require('gitsigns.signs.vimfn')
232.657  000.052  000.052: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/todo-comments.nvim/plugin/todo.vim
232.936  000.031  000.031: require('todo-comments.util')
232.951  000.122  000.091: require('todo-comments.config')
233.042  000.061  000.061: require('todo-comments.highlight')
233.045  000.093  000.031: require('todo-comments.jump')
233.046  000.277  000.062: require('todo-comments')
233.474  000.036  000.036: require('diffview.lazy')
233.514  000.037  000.037: require('diffview.oop')
233.524  000.119  000.045: require('diffview.events')
233.530  000.166  000.048: require('diffview.bootstrap')
233.547  000.213  000.047: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/diffview.nvim/plugin/diffview.lua
233.922  000.037  000.037: require('gitblame.utils')
233.925  000.074  000.037: require('gitblame.git')
233.980  000.027  000.027: require('lua-timeago/languages/en')
233.981  000.055  000.028: require('lua-timeago')
233.987  000.186  000.058: require('gitblame')
234.033  000.344  000.157: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/git-blame.nvim/plugin/gitblame.vim
234.825  000.183  000.183: require('vim.filetype.detect')
235.465  000.031  000.031: require('ts_context_commentstring')
235.527  000.101  000.070: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/nvim-ts-context-commentstring/plugin/ts_context_commentstring.vim
236.412  000.037  000.037: require('lvim.utils.functions')
236.746  000.023  000.023: require('toggleterm.lazy')
236.769  000.021  000.021: require('toggleterm.constants')
236.854  000.083  000.083: require('toggleterm.terminal')
236.858  000.199  000.072: require('toggleterm')
236.937  000.028  000.028: require('toggleterm.colors')
236.967  000.028  000.028: require('toggleterm.utils')
236.984  000.125  000.069: require('toggleterm.config')
237.234  000.040  000.040: require('toggleterm.commandline')
237.372  000.011  000.011: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/which-key.nvim/plugin/which-key.vim
237.606  000.028  000.028: require('which-key.util')
237.608  000.055  000.027: require('which-key.tree')
237.657  000.047  000.047: require('which-key.config')
237.664  000.157  000.055: require('which-key.keys')
237.667  000.196  000.039: require('which-key')
238.024  000.024  000.024: require('bufferline.lazy')
238.057  000.028  000.028: require('bufferline.constants')
238.098  000.040  000.040: require('bufferline.commands')
238.115  000.168  000.075: require('bufferline')
238.159  000.042  000.042: require('bufferline.utils')
238.237  000.068  000.068: require('bufferline.config')
238.325  000.070  000.070: require('bufferline.groups')
238.364  000.025  000.025: require('bufferline.colors')
238.457  000.044  000.044: require('bufferline.highlights')
239.028  000.039  000.039: require('bufferline.hover')
239.117  000.056  000.056: require('bufferline.ui')
239.838  000.050  000.050: require('lir.float.curdir_window')
239.842  000.102  000.053: require('lir.float')
240.843  026.153: opening buffers
242.871  000.064  000.064: require('bufferline.state')
242.883  001.976: BufEnter autocommands
242.886  000.003: editing files in windows
246.448  000.051  000.051: require('illuminate.providers.lsp')
246.701  000.035  000.035: require('which-key.plugins')
246.743  000.038  000.038: require('which-key.plugins.spelling')
246.778  000.033  000.033: require('which-key.mappings')
247.057  000.054  000.054: require('which-key.plugins.presets')
247.098  000.039  000.039: require('which-key.plugins.presets.misc')
247.133  000.034  000.034: require('which-key.colors')
253.820  010.649: VimEnter autocommands
253.825  000.005: UIEnter autocommands
260.610  006.573  006.573: sourcing /usr/share/nvim/runtime/autoload/provider/clipboard.vim
260.627  000.230: before starting main loop
281.365  020.737: first screen update
281.369  000.004: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.009  000.009: --- NVIM STARTING ---
000.140  000.131: event init
000.276  000.136: early init
000.354  000.078: locale set
000.418  000.063: init first window
000.663  000.245: inits 1
000.675  000.012: window checked
000.703  000.028: parsing arguments
000.987  000.049  000.049: require('vim.shared')
001.058  000.032  000.032: require('vim._meta')
001.059  000.071  000.039: require('vim._editor')
001.060  000.141  000.021: require('vim._init_packages')
001.061  000.217: init lua interpreter
001.091  000.030: expanding arguments
001.122  000.031: inits 2
001.298  000.176: init highlight
001.298  000.001: waiting for UI
002.384  001.086: done waiting for UI
002.395  000.011: init screen for UI
002.493  000.098: init default mappings
002.506  000.013: init default autocommands
002.859  000.038  000.038: sourcing /usr/share/nvim/runtime/ftplugin.vim
002.888  000.018  000.018: sourcing /usr/share/nvim/runtime/indent.vim
003.506  000.100  000.100: require('lvim.core.log')
003.509  000.154  000.054: require('lvim.utils.modules')
003.510  000.480  000.326: require('lvim.bootstrap')
012.345  008.425  008.425: require('lvim.impatient')
012.585  000.094  000.094: require('lvim.utils')
012.591  000.237  000.143: require('lvim.config')
012.858  000.031  000.031: require('lvim.utils.table')
012.862  000.090  000.058: require('lvim.lsp.utils')
013.076  000.212  000.212: require('lvim.icons')
013.079  000.486  000.184: require('lvim.config.defaults')
013.362  000.063  000.063: require('lvim.keymappings')
013.371  000.006  000.006: require('vim.keymap')
013.680  000.050  000.050: require('lvim.core.builtins')
013.722  000.038  000.038: require('lvim.core.theme')
013.801  000.076  000.076: require('lvim.core.which-key')
014.364  000.022  000.022: require('plenary.tbl')
014.367  000.085  000.063: require('plenary.vararg.rotate')
014.368  000.138  000.053: require('plenary.vararg')
014.387  000.018  000.018: require('plenary.errors')
014.409  000.021  000.021: require('plenary.functional')
014.411  000.236  000.059: require('plenary.async.async')
014.457  000.045  000.045: require('plenary.async.structs')
014.462  000.413  000.132: require('plenary.async.control')
014.664  000.024  000.024: require('plenary.bit')
014.682  000.011  000.011: require('ffi')
014.691  000.092  000.057: require('plenary.path')
014.696  000.120  000.028: require('plenary.strings')
014.717  000.020  000.020: require('telescope.deprecated')
014.889  000.117  000.117: require('plenary.log')
014.922  000.167  000.050: require('telescope.log')
015.007  000.043  000.043: require('plenary.job')
015.028  000.020  000.020: require('telescope.state')
015.032  000.108  000.045: require('telescope.utils')
015.037  000.319  000.044: require('telescope.sorters')
015.105  000.061  000.061: require('vim.inspect')
015.498  000.004  000.004: require('vim.F')
016.540  002.003  001.479: require('telescope.config')
016.641  000.050  000.050: require('plenary.window.border')
016.669  000.027  000.027: require('plenary.window')
016.691  000.020  000.020: require('plenary.popup.utils')
016.693  000.150  000.054: require('plenary.popup')
016.719  000.025  000.025: require('telescope.pickers.scroller')
016.744  000.023  000.023: require('telescope.actions.state')
016.767  000.022  000.022: require('telescope.actions.utils')
016.819  000.025  000.025: require('telescope.actions.mt')
016.830  000.062  000.037: require('telescope.actions.set')
016.880  000.027  000.027: require('telescope.config.resolve')
016.882  000.052  000.025: require('telescope.pickers.entry_display')
016.901  000.018  000.018: require('telescope.from_entry')
017.009  002.546  000.191: require('telescope.actions')
017.113  000.078  000.078: require('telescope.make_entry')
017.192  000.022  000.022: require('plenary.async.util')
017.193  000.041  000.018: require('plenary.async.tests')
017.194  000.061  000.021: require('plenary.async')
017.196  000.081  000.020: require('telescope.finders.async_static_finder')
017.258  000.017  000.017: require('plenary.class')
017.288  000.071  000.054: require('telescope._')
017.289  000.093  000.021: require('telescope.finders.async_oneshot_finder')
017.311  000.021  000.021: require('telescope.finders.async_job_finder')
017.314  000.304  000.032: require('telescope.finders')
017.410  000.020  000.020: require('telescope._extensions')
017.412  000.040  000.020: require('telescope')
017.436  000.023  000.023: require('telescope.debounce')
017.519  000.082  000.082: require('telescope.mappings')
017.546  000.025  000.025: require('telescope.pickers.highlights')
017.566  000.020  000.020: require('telescope.pickers.window')
017.611  000.021  000.021: require('telescope.algos.linked_list')
017.613  000.046  000.026: require('telescope.entry_manager')
017.632  000.018  000.018: require('telescope.pickers.multi')
017.642  000.327  000.074: require('telescope.pickers')
017.647  003.687  000.097: require('telescope.builtin.__lsp')
017.661  003.813  000.125: require('telescope.builtin')
017.684  000.022  000.022: require('telescope.themes')
017.724  000.020  000.020: require('telescope.previewers.previewer')
017.781  000.056  000.056: require('telescope.previewers.term_previewer')
017.912  000.019  000.019: require('plenary.context_manager')
018.146  000.027  000.027: require('nvim-treesitter.utils')
018.290  000.017  000.017: require('vim.treesitter.language')
018.297  000.055  000.038: require('vim.treesitter.query')
018.325  000.027  000.027: require('vim.treesitter.languagetree')
018.331  000.115  000.032: require('vim.treesitter')
018.437  000.290  000.175: require('nvim-treesitter.parsers')
018.594  000.040  000.040: require('nvim-treesitter.ts_utils')
018.597  000.068  000.028: require('nvim-treesitter.tsrange')
018.620  000.021  000.021: require('nvim-treesitter.caching')
018.627  000.124  000.035: require('nvim-treesitter.query')
018.638  000.174  000.050: require('nvim-treesitter.configs')
018.640  000.202  000.028: require('nvim-treesitter.info')
018.676  000.035  000.035: require('nvim-treesitter.shell_command_selectors')
018.694  000.762  000.208: require('nvim-treesitter.install')
018.717  000.022  000.022: require('nvim-treesitter.statusline')
018.748  000.030  000.030: require('nvim-treesitter.query_predicates')
018.749  000.836  000.023: require('nvim-treesitter')
018.753  000.885  000.030: require('telescope.previewers.utils')
019.692  000.938  000.938: require('plenary.filetype')
019.789  000.094  000.094: require('plenary.scandir')
019.841  002.059  000.143: require('telescope.previewers.buffer_previewer')
019.845  002.159  000.024: require('telescope.previewers')
019.849  006.040  000.046: require('lvim.core.telescope.custom-finders')
020.037  000.172  000.172: require('vim.diagnostic')
020.339  000.068  000.068: require('vim.lsp.log')
020.660  000.319  000.319: require('vim.lsp.protocol')
020.943  000.205  000.205: require('vim.lsp._snippet')
021.030  000.085  000.085: require('vim.highlight')
021.073  000.411  000.121: require('vim.lsp.util')
021.101  000.956  000.157: require('vim.lsp.handlers')
021.452  000.350  000.350: require('vim.lsp.rpc')
021.527  000.073  000.073: require('vim.lsp.sync')
021.714  000.180  000.180: require('vim.lsp.buf')
021.873  000.157  000.157: require('vim.lsp.diagnostic')
022.012  000.138  000.138: require('vim.lsp.codelens')
022.094  002.054  000.200: require('vim.lsp')
022.127  000.026  000.026: require('lvim.core.gitsigns')
022.168  000.037  000.037: require('lvim.core.cmp')
022.254  000.019  000.019: require('cmp.utils.debug')
022.324  000.049  000.049: require('cmp.utils.char')
022.329  000.073  000.024: require('cmp.utils.str')
022.349  000.019  000.019: require('cmp.utils.pattern')
022.419  000.024  000.024: require('cmp.utils.misc')
022.438  000.018  000.018: require('cmp.utils.buffer')
022.463  000.024  000.024: require('cmp.utils.api')
022.467  000.097  000.031: require('cmp.utils.keymap')
022.469  000.120  000.022: require('cmp.utils.feedkeys')
022.503  000.033  000.033: require('cmp.utils.async')
022.555  000.017  000.017: require('cmp.types.cmp')
022.601  000.028  000.028: require('cmp.types.lsp')
022.618  000.016  000.016: require('cmp.types.vim')
022.619  000.096  000.035: require('cmp.types')
022.637  000.017  000.017: require('cmp.utils.cache')
022.639  000.134  000.021: require('cmp.context')
022.708  000.024  000.024: require('cmp.config.mapping')
022.751  000.022  000.022: require('cmp.config.compare')
022.752  000.042  000.021: require('cmp.config.default')
022.762  000.098  000.031: require('cmp.config')
022.805  000.018  000.018: require('cmp.matcher')
022.809  000.046  000.029: require('cmp.entry')
022.812  000.173  000.029: require('cmp.source')
022.849  000.016  000.016: require('cmp.utils.event')
022.892  000.023  000.023: require('cmp.utils.window')
022.894  000.044  000.021: require('cmp.view.docs_view')
022.942  000.020  000.020: require('cmp.utils.autocmd')
022.946  000.051  000.032: require('cmp.view.custom_entries_view')
022.973  000.026  000.026: require('cmp.view.wildmenu_entries_view')
022.997  000.023  000.023: require('cmp.view.native_entries_view')
023.018  000.019  000.019: require('cmp.view.ghost_text_view')
023.022  000.209  000.029: require('cmp.view')
023.106  000.905  000.124: require('cmp.core')
023.174  000.018  000.018: require('cmp.config.sources')
023.191  000.015  000.015: require('cmp.config.window')
023.215  001.047  000.108: require('cmp')
023.318  000.017  000.017: require('luasnip.session')
023.347  000.028  000.028: require('luasnip.util.util')
023.363  000.015  000.015: require('luasnip.util.types')
023.396  000.017  000.017: require('luasnip.util.ext_opts')
023.398  000.035  000.018: require('luasnip.nodes.util')
023.414  000.015  000.015: require('luasnip.util.events')
023.419  000.139  000.028: require('luasnip.nodes.node')
023.531  000.018  000.018: require('luasnip.util.extend_decorator')
023.535  000.115  000.097: require('luasnip.nodes.insertNode')
023.561  000.025  000.025: require('luasnip.nodes.textNode')
023.582  000.020  000.020: require('luasnip.util.mark')
023.881  000.280  000.280: require('luasnip.util._builtin_vars')
023.995  000.412  000.132: require('luasnip.util.environ')
024.019  000.023  000.023: require('luasnip.util.pattern_tokenizer')
024.037  000.017  000.017: require('luasnip.util.dict')
024.061  000.023  000.023: require('luasnip.session.snippet_collection')
024.096  000.850  000.077: require('luasnip.nodes.snippet')
024.135  000.017  000.017: require('luasnip.loaders._caches')
024.161  000.025  000.025: require('luasnip.util.path')
024.178  000.081  000.038: require('luasnip.loaders')
024.244  000.048  000.048: require('luasnip.nodes.functionNode')
024.277  000.031  000.031: require('luasnip.nodes.choiceNode')
024.303  000.026  000.026: require('luasnip.nodes.dynamicNode')
024.329  000.025  000.025: require('luasnip.nodes.restoreNode')
024.405  000.020  000.020: require('luasnip.util.parser.neovim_ast')
024.744  000.020  000.020: require('luasnip.util.directed_graph')
024.748  000.387  000.347: require('luasnip.util.parser.ast_utils')
024.787  000.017  000.017: require('luasnip.util.functions')
024.790  000.041  000.024: require('luasnip.util.parser.ast_parser')
024.846  000.055  000.055: require('luasnip.util.parser.neovim_parser')
024.867  000.020  000.020: require('luasnip.util.str')
024.870  000.539  000.036: require('luasnip.util.parser')
024.919  000.020  000.020: require('luasnip.extras.filetype_functions')
024.947  000.019  000.019: require('luasnip.nodes.absolute_indexer')
024.970  000.023  000.023: require('luasnip.extras')
024.995  000.022  000.022: require('luasnip.extras.fmt')
025.050  000.020  000.020: require('luasnip.extras.conditions')
025.068  000.016  000.016: require('luasnip.extras.conditions.show')
025.071  000.058  000.022: require('luasnip.extras.conditions.expand')
025.072  000.076  000.018: require('luasnip.extras.expand_conditions')
025.098  000.025  000.025: require('luasnip.extras.postfix')
025.228  000.357  000.172: require('luasnip.config')
025.230  002.013  000.057: require('luasnip')
025.597  000.036  000.036: require('lvim.core.dap')
025.650  000.035  000.035: require('lvim.core.terminal')
025.694  000.030  000.030: require('lvim.core.telescope')
025.745  000.032  000.032: require('lvim.core.treesitter')
025.780  000.032  000.032: require('lvim.core.nvimtree')
025.845  000.042  000.042: require('lvim.core.lir')
026.038  000.148  000.148: require('nvim-web-devicons')
026.057  000.018  000.018: require('lir.utils')
026.074  000.202  000.036: require('lir.devicons')
026.093  000.019  000.019: require('lir.history')
026.119  000.025  000.025: require('lir.config')
026.137  000.017  000.017: require('lir.mappings')
026.154  000.017  000.017: require('lir.highlight')
026.175  000.020  000.020: require('lir.smart_cursor')
026.193  000.017  000.017: require('lir.context')
026.210  000.016  000.016: require('lir.vim')
026.213  000.367  000.034: require('lir')
026.258  000.044  000.044: require('lir.actions')
026.282  000.023  000.023: require('lir.mark.actions')
026.336  000.027  000.027: require('lir.clipboard')
026.355  000.018  000.018: require('lir.mark.utils')
026.357  000.074  000.029: require('lir.clipboard.actions')
026.413  000.034  000.034: require('lvim.core.illuminate')
026.440  000.025  000.025: require('lvim.core.indentlines')
026.490  000.048  000.048: require('lvim.core.breadcrumbs')
026.526  000.028  000.028: require('lvim.core.project')
026.586  000.057  000.057: require('lvim.core.bufferline')
026.618  000.028  000.028: require('lvim.core.autopairs')
026.647  000.025  000.025: require('lvim.core.comment')
026.675  000.026  000.026: require('ts_context_commentstring.integrations.comment_nvim')
026.706  000.028  000.028: require('lvim.core.lualine')
026.735  000.028  000.028: require('lvim.core.alpha')
026.774  000.038  000.038: require('lvim.core.alpha.dashboard')
026.800  000.024  000.024: require('lvim.core.alpha.startify')
026.826  000.025  000.025: require('lvim.interface.text')
026.857  000.030  000.030: require('lvim.utils.git')
028.886  000.049  000.049: require('structlog.level')
028.897  000.122  000.072: require('structlog.logger')
028.989  000.044  000.044: require('structlog.formatters.format')
029.035  000.044  000.044: require('structlog.formatters.format_colorizer')
029.037  000.137  000.048: require('structlog.formatters')
029.086  000.023  000.023: require('structlog.processors.timestamper')
029.112  000.025  000.025: require('structlog.processors.stack_writer')
029.148  000.034  000.034: require('structlog.processors.namer')
029.149  000.111  000.028: require('structlog.processors')
029.219  000.023  000.023: require('structlog.formatters.key_value')
029.221  000.049  000.026: require('structlog.sinks.console')
029.246  000.024  000.024: require('structlog.sinks.nvim_notify')
029.269  000.022  000.022: require('structlog.sinks.file')
029.293  000.023  000.023: require('structlog.sinks.rotating_file')
029.294  000.144  000.027: require('structlog.sinks')
029.296  000.615  000.101: require('structlog')
031.782  000.113  000.113: require('alpha.themes.dashboard')
031.856  000.045  000.045: require('lvim.core.mason')
031.917  000.041  000.041: require('lvim.config.settings')
032.737  000.074  000.074: require('lvim.core.autocmds')
032.914  000.054  000.054: require('lvim.lsp.config')
032.998  000.033  000.033: require('lvim.config._deprecated')
033.052  000.048  000.048: require('lvim.plugin-loader')
033.179  000.035  000.035: require('packer.util')
033.236  000.171  000.136: require('packer')
033.394  000.067  000.067: require('packer.log')
033.398  000.096  000.029: require('packer.async')
033.458  000.032  000.032: require('packer.result')
033.460  000.062  000.030: require('packer.jobs')
033.463  000.202  000.045: require('packer.plugin_utils')
033.501  000.033  000.033: require('packer.snapshot')
033.607  000.037  000.037: require('lvim.core.autocmds')
033.740  000.040  000.040: require('lvim.keymappings')
034.297  000.530  000.530: require('lvim.plugins')
034.625  000.026  000.026: require('lunar.palette')
034.627  000.141  000.116: require('lunar.theme')
034.628  000.170  000.029: require('lunar')
036.117  000.561  000.561: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/lunar.nvim/colors/lunar.vim
036.304  000.035  000.035: require('lualine_require')
036.496  000.285  000.250: require('lualine')
036.591  000.021  000.021: require('lvim.core.lualine.conditions')
036.613  000.021  000.021: require('lvim.core.lualine.colors')
036.623  000.090  000.048: require('lvim.core.lualine.components')
036.632  000.134  000.044: require('lvim.core.lualine.styles')
036.875  000.037  000.037: require('lualine.utils.loader')
041.608  000.080  000.080: require('lvim.core.commands')
041.753  000.052  000.052: require('lvim.lsp')
042.003  000.147  000.147: require('lspconfig.util')
042.009  000.208  000.061: require('lspconfig.configs')
042.011  000.248  000.040: require('lspconfig')
042.058  000.029  000.029: require('lvim.lsp.handlers')
042.145  000.037  000.037: require('nlspsettings.config')
042.402  000.232  000.232: require('nlspsettings.log')
042.404  000.258  000.026: require('nlspsettings.utils')
042.409  000.336  000.041: require('nlspsettings')
043.912  001.433  001.433: require('nlspsettings.schemas')
043.916  001.467  000.034: require('nlspsettings.loaders.json')
044.104  000.036  000.036: require('mason-core.functional')
044.127  000.021  000.021: require('mason-core.path')
044.153  000.025  000.025: require('mason.settings')
044.226  000.018  000.018: require('mason-core.functional.data')
044.228  000.042  000.024: require('mason-core.functional.function')
044.255  000.019  000.019: require('mason-core.functional.relation')
044.281  000.021  000.021: require('mason-core.functional.logic')
044.290  000.137  000.055: require('mason-core.platform')
044.302  000.269  000.050: require('mason-core.log')
044.304  000.308  000.038: require('mason-lspconfig')
044.324  000.019  000.019: require('mason-lspconfig.settings')
044.370  000.018  000.018: require('mason-core.notify')
044.372  000.041  000.023: require('mason-lspconfig.lspconfig_hook')
044.452  000.018  000.018: require('mason-core.functional.table')
044.490  000.095  000.076: require('mason-lspconfig.mappings.server')
044.564  000.029  000.029: require('mason-core.async')
044.583  000.017  000.017: require('mason-core.async.uv')
044.586  000.075  000.029: require('mason-core.fs')
044.607  000.020  000.020: require('mason-core.optional')
044.628  000.020  000.020: require('mason-core.EventEmitter')
044.678  000.049  000.049: require('mason-registry.index')
044.705  000.025  000.025: require('mason-core.functional.list')
044.708  000.217  000.028: require('mason-registry')
044.730  000.020  000.020: require('mason-lspconfig.server_config_extensions')
044.755  000.024  000.024: require('lspconfig.server_configurations.omnisharp')
044.874  000.020  000.020: require('mason-core.functional.number')
044.891  000.067  000.047: require('mason-lspconfig.api.command')
044.915  000.023  000.023: require('lvim.lsp.null-ls')
045.060  000.070  000.070: require('null-ls.methods')
045.067  000.106  000.036: require('null-ls.utils')
045.075  000.137  000.031: require('null-ls.config')
045.113  000.017  000.017: require('null-ls.helpers.cache')
045.140  000.026  000.026: require('null-ls.helpers.diagnostics')
045.159  000.018  000.018: require('null-ls.helpers.formatter_factory')
045.212  000.021  000.021: require('null-ls.logger')
045.236  000.024  000.024: require('null-ls.state')
045.238  000.077  000.033: require('null-ls.helpers.generator_factory')
045.281  000.021  000.021: require('null-ls.helpers.command_resolver')
045.282  000.044  000.022: require('null-ls.helpers.make_builtin')
045.304  000.021  000.021: require('null-ls.helpers.range_formatting_args_factory')
045.305  000.228  000.025: require('null-ls.helpers')
045.355  000.024  000.024: require('null-ls.diagnostics')
045.359  000.053  000.029: require('null-ls.sources')
045.382  000.021  000.021: require('null-ls.builtins')
045.383  000.467  000.026: require('null-ls')
045.427  000.022  000.022: require('cmp_nvim_lsp.source')
045.429  000.044  000.022: require('cmp_nvim_lsp')
045.554  042.656  013.490: sourcing /home/jonatas/.local/share/lunarvim/lvim/init.lua
045.575  000.358: sourcing vimrc file(s)
045.784  000.008  000.008: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/LuaSnip/ftdetect/snippets.vim
046.106  000.015  000.015: sourcing /home/jonatas/.local/share/lunarvim/lvim/ftdetect/json.lua
046.126  000.013  000.013: sourcing /home/jonatas/.local/share/lunarvim/lvim/ftdetect/plaintex.lua
046.144  000.010  000.010: sourcing /home/jonatas/.local/share/lunarvim/lvim/ftdetect/zig.lua
046.156  000.440  000.393: sourcing /usr/share/nvim/runtime/filetype.lua
046.176  000.012  000.012: sourcing /usr/share/nvim/runtime/filetype.vim
046.376  000.061  000.061: sourcing /usr/share/nvim/runtime/syntax/synload.vim
046.473  000.256  000.195: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
047.226  000.111  000.111: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
047.246  000.005  000.005: sourcing /usr/share/nvim/runtime/plugin/health.vim
047.576  000.144  000.144: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
047.649  000.395  000.251: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
047.761  000.105  000.105: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
048.038  000.268  000.268: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
048.162  000.006  000.006: sourcing /home/jonatas/.local/share/nvim/rplugin.vim
048.166  000.113  000.108: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
048.225  000.050  000.050: sourcing /usr/share/nvim/runtime/plugin/shada.vim
048.250  000.012  000.012: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
048.334  000.073  000.073: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
048.396  000.049  000.049: sourcing /usr/share/nvim/runtime/plugin/tohtml.vim
048.422  000.010  000.010: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
048.519  000.086  000.086: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
048.829  000.028  000.028: require('mason')
048.942  000.054  000.054: require('mason.api.command')
050.172  001.055  001.055: require('nvim-tree.notify')
050.179  001.086  000.031: require('nvim-tree.events')
050.270  000.028  000.028: require('nvim-tree.log')
050.339  000.027  000.027: require('nvim-tree.iterators.node-iterator')
050.363  000.091  000.065: require('nvim-tree.utils')
050.408  000.044  000.044: require('nvim-tree.git.utils')
050.447  000.037  000.037: require('nvim-tree.git.runner')
050.476  000.028  000.028: require('nvim-tree.watcher')
050.479  000.270  000.041: require('nvim-tree.git')
050.507  000.026  000.026: require('nvim-tree.explorer.watch')
